record_type,schema_version,run_id,run_date,protocol_id,rewording_type,subject_model_id,stability_pct,ci_low_pct,ci_high_pct,gap_pct,gap_null_pct,gap_positive_pct,null_floor_pct,at_noise_floor,n,n_valid,n_items,k,entropy_a,entropy_b,u_a,u_a_prime,u_b,u_c,drop_bound_pct_ab,drop_bound_pct_aa,drop_bound_pct_ac,drop_asymmetry_pct_ab,drop_asymmetry_pct_aa,drop_asymmetry_pct_ac,scenario_gaps_pct,scenario_spread_pct,scenario_concentration_pct,outcomes,decisions,flags,gates,on_curve,panel_sha256,protocol_sha256,extractor_sha,analysis_code_sha,schema_sha256,grammar_version,series,lane,twin_id,model_family,returned_model_id,api_surface_sha,condition_profile,replicate_index
measurement,2,2026-09-24__base_rate_neglect__order__v0__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,base_rate_neglect__order__v0,order,qwen2.5-1.5b-instruct-q4_k_m,20.0,6.666667,33.333333,80.0,73.333333,50.0,10.022,False,30,"{""A"": 30, ""A_prime"": 30, ""B"": 30, ""C"": 30}",15,2,0.721928,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""s01"": 100.0, ""s02"": 100.0, ""s03"": 0.0, ""s04"": 100.0, ""s05"": 0.0, ""s06"": 100.0, ""s07"": 0.0, ""s08"": 100.0, ""s09"": 100.0, ""s10"": 100.0, ""s11"": 100.0, ""s12"": 100.0, ""s13"": 100.0, ""s14"": 100.0, ""s15"": 100.0}","{""iqr"": 0.0, ""max"": 100.0, ""median"": 100.0, ""min"": 0.0, ""q1"": 100.0, ""q3"": 100.0}",16.666667,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}}","{""A"": {""A"": 24, ""B"": 6}, ""A_prime"": {""A"": 2, ""B"": 28}, ""B"": {""A"": 0, ""B"": 30}, ""C"": {""A"": 9, ""B"": 21}}",[],"{""A-A_prime"": {""above_surface_noise"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": true, ""reading"": true}, ""all_passed"": true, ""scenario_dominated"": false, ""unset_thresholds"": []}",True,815af16e320c402cee80639314f1674b502b079d23c764308ed296cdda7d9b88,6f8cdee0f672bdb717a9c6f4c1a96143a3ecca6cc3940c0dcde049c4435f31a6,b57ef716390d8dc15ed121f07bde6267b59992c1320521d4643872237e807761,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,1,open_weights,guard,,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__base_rate_neglect__order__v1__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,base_rate_neglect__order__v1,order,qwen2.5-1.5b-instruct-q4_k_m,32.5,24.166667,40.833333,67.5,60.833333,36.666667,4.908,False,120,"{""A"": 120, ""A_prime"": 120, ""B"": 120, ""C"": 120}",15,2,0.909736,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""s01"": 100.0, ""s02"": 100.0, ""s03"": 0.0, ""s04"": 12.5, ""s05"": 0.0, ""s06"": 100.0, ""s07"": 0.0, ""s08"": 0.0, ""s09"": 100.0, ""s10"": 100.0, ""s11"": 100.0, ""s12"": 100.0, ""s13"": 100.0, ""s14"": 100.0, ""s15"": 100.0}","{""iqr"": 100.0, ""max"": 100.0, ""median"": 100.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 100.0}",19.753086,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}}","{""A"": {""A"": 81, ""B"": 39}, ""A_prime"": {""A"": 8, ""B"": 112}, ""B"": {""A"": 0, ""B"": 120}, ""C"": {""A"": 37, ""B"": 83}}",[],"{""A-A_prime"": {""above_surface_noise"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": true, ""reading"": true}, ""all_passed"": true, ""scenario_dominated"": false, ""unset_thresholds"": []}",True,815af16e320c402cee80639314f1674b502b079d23c764308ed296cdda7d9b88,45be20e4851a24e8aee829ba7b41f7890bca720e2791eb5f534c061d1f8937da,ea812aa8d60bc1e258b345d31405388549293adf5a9655e26667b2c18a16799f,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,2,open_weights,guard,,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__base_rate_neglect__wording__v0__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,base_rate_neglect__wording__v0,wording,qwen2.5-1.5b-instruct-q4_k_m,90.0,66.666667,100.0,10.0,63.333333,36.666667,9.168,False,30,"{""A"": 30, ""A_prime"": 30, ""B"": 30, ""C"": 30}",15,2,0.881291,0.721928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""s01"": 0.0, ""s02"": 50.0, ""s03"": 50.0, ""s04"": 100.0, ""s05"": 50.0, ""s06"": 0.0, ""s07"": 50.0, ""s08"": 50.0, ""s09"": 0.0, ""s10"": 0.0, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 0.0, ""s14"": 0.0, ""s15"": 0.0}","{""iqr"": 50.0, ""max"": 100.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 50.0}",42.857143,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}}","{""A"": {""A"": 21, ""B"": 9}, ""A_prime"": {""A"": 2, ""B"": 28}, ""B"": {""A"": 24, ""B"": 6}, ""C"": {""A"": 10, ""B"": 20}}","[""below_surface_noise"", ""scenario_dominated""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": true, ""reading"": true}, ""all_passed"": false, ""scenario_dominated"": true, ""unset_thresholds"": []}",False,9ba4fda1f2a7e335010bbe09b07492ccc3c93ff36bbeefda3bf32c7aadf3aebd,a324708778553c174ba1538a5dc431cd09aaae4b835f522d1a6c24362b6226f0,b57ef716390d8dc15ed121f07bde6267b59992c1320521d4643872237e807761,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,1,open_weights,open,base_rate_neglect__anchoring__v0,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__base_rate_neglect__wording__v1__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,base_rate_neglect__wording__v1,wording,qwen2.5-1.5b-instruct-q4_k_m,95.0,84.166667,100.0,5.0,65.0,39.166667,4.498667,False,120,"{""A"": 120, ""A_prime"": 120, ""B"": 120, ""C"": 120}",15,2,0.859953,0.783777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""s01"": 0.0, ""s02"": 87.5, ""s03"": 75.0, ""s04"": 50.0, ""s05"": 25.0, ""s06"": 0.0, ""s07"": 62.5, ""s08"": 50.0, ""s09"": 0.0, ""s10"": 0.0, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 0.0, ""s14"": 0.0, ""s15"": 0.0}","{""iqr"": 50.0, ""max"": 87.5, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 50.0}",46.428571,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}}","{""A"": {""A"": 86, ""B"": 34}, ""A_prime"": {""A"": 8, ""B"": 112}, ""B"": {""A"": 92, ""B"": 28}, ""C"": {""A"": 39, ""B"": 81}}","[""below_surface_noise"", ""scenario_dominated""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": true, ""reading"": true}, ""all_passed"": false, ""scenario_dominated"": true, ""unset_thresholds"": []}",False,9ba4fda1f2a7e335010bbe09b07492ccc3c93ff36bbeefda3bf32c7aadf3aebd,a83817e406308bd7f287380b77b6fec64488257a1e73c647db0253f68f04dbe8,ea812aa8d60bc1e258b345d31405388549293adf5a9655e26667b2c18a16799f,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,2,open_weights,open,base_rate_neglect__anchoring__v1,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__anchoring__v0__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__anchoring__v0,anchoring,qwen2.5-1.5b-instruct-q4_k_m,100.0,100.0,100.0,0.0,13.333333,0.0,0.0,True,30,"{""A"": 30, ""A_prime"": 30, ""B"": 30, ""C"": 30}",15,2,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""s01"": 0.0, ""s02"": 0.0, ""s03"": 0.0, ""s04"": 0.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": 0.0, ""s09"": 0.0, ""s10"": 0.0, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 0.0, ""s14"": 0.0, ""s15"": 0.0}","{""iqr"": 0.0, ""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 0.0}",,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}}","{""A"": {""A"": 0, ""B"": 30}, ""A_prime"": {""A"": 4, ""B"": 26}, ""B"": {""A"": 0, ""B"": 30}, ""C"": {""A"": 0, ""B"": 30}}","[""below_drop_bound"", ""below_surface_noise"", ""not_reading"", ""degenerate_candidate""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": false, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": true, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": false, ""unset_thresholds"": []}",False,90fbe7929d0bf7b69a058309e25b69ac685983ff96b3c60e7d10cdb5415e30f3,17dc0ada6c0f10b0db16f3ee32c48d4b6d2c26ede15344e0afae0ac8b9cc3df3,b57ef716390d8dc15ed121f07bde6267b59992c1320521d4643872237e807761,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,1,open_weights,guard,risky_choice_framing__wording__v0,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__anchoring__v1__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__anchoring__v1,anchoring,qwen2.5-1.5b-instruct-q4_k_m,85.714286,78.571429,91.964286,14.285714,0.0,0.0,2.660214,False,120,"{""A"": 120, ""A_prime"": 120, ""B"": 112, ""C"": 113}",15,2,-0.0,0.591673,0.0,0.0,0.066667,0.058333,6.666667,0.0,5.833333,6.666667,0.0,5.833333,"{""s01"": 0.0, ""s02"": 100.0, ""s03"": 0.0, ""s04"": 0.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": 0.0, ""s09"": 0.0, ""s10"": 0.0, ""s11"": 0.0, ""s12"": 100.0, ""s13"": null, ""s14"": 0.0, ""s15"": 0.0}","{""iqr"": 0.0, ""max"": 100.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 0.0}",100.0,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 8, ""valid"": 112}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 7, ""valid"": 113}}","{""A"": {""A"": 0, ""B"": 120}, ""A_prime"": {""A"": 0, ""B"": 120}, ""B"": {""A"": 16, ""B"": 96}, ""C"": {""A"": 0, ""B"": 113}}","[""drop_confounded"", ""asymmetric_missingness"", ""not_reading"", ""scenario_dominated""]","{""A-A_prime"": {""above_surface_noise"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-C"": {""asymmetry_ok"": false, ""drop_bound_ok"": false, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": true, ""unset_thresholds"": []}",False,90fbe7929d0bf7b69a058309e25b69ac685983ff96b3c60e7d10cdb5415e30f3,1d38abe990089f9277bbe245711d38beda92252e8021b25b8f0c6d685073563e,ea812aa8d60bc1e258b345d31405388549293adf5a9655e26667b2c18a16799f,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,2,open_weights,guard,risky_choice_framing__wording__v1,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__default__v1__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__default__v1,default,qwen2.5-1.5b-instruct-q4_k_m,68.333333,60.0,76.666667,31.666667,0.0,0.0,3.7405,False,120,"{""A"": 120, ""A_prime"": 111, ""B"": 120, ""C"": 109}",15,2,-0.0,0.90072,0.0,0.075,0.0,0.091667,0.0,7.5,9.166667,0.0,7.5,9.166667,"{""s01"": 0.0, ""s02"": 0.0, ""s03"": 0.0, ""s04"": 75.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": 100.0, ""s09"": 0.0, ""s10"": 100.0, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 100.0, ""s14"": 100.0, ""s15"": 0.0}","{""iqr"": 100.0, ""max"": 100.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 100.0}",42.105263,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 9, ""valid"": 111}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 11, ""valid"": 109}}","{""A"": {""A"": 0, ""B"": 120}, ""A_prime"": {""A"": 0, ""B"": 111}, ""B"": {""A"": 38, ""B"": 82}, ""C"": {""A"": 0, ""B"": 109}}","[""drop_confounded"", ""asymmetric_missingness"", ""not_reading"", ""scenario_dominated""]","{""A-A_prime"": {""above_surface_noise"": true, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-B"": {""above_drop_bound"": true, ""asymmetry_ok"": true, ""drop_bound_ok"": true}, ""A-C"": {""asymmetry_ok"": false, ""drop_bound_ok"": false, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": true, ""unset_thresholds"": []}",False,86823a8be9945b9a019261cd08e063156563df5adbaf78186ff8f388c07e88cf,230d394ad05e01e13c8c3a1b0a2b542b4d9054477ec4e02490790eba14b05b86,ea812aa8d60bc1e258b345d31405388549293adf5a9655e26667b2c18a16799f,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,2,open_weights,guard,,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__order__v0__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__order__v0,order,qwen2.5-1.5b-instruct-q4_k_m,100.0,100.0,100.0,0.0,7.407407,0.0,0.0,True,30,"{""A"": 23, ""A_prime"": 27, ""B"": 30, ""C"": 18}",15,2,-0.0,-0.0,0.233333,0.1,0.0,0.4,23.333333,33.333333,63.333333,23.333333,13.333333,16.666667,"{""s01"": 0.0, ""s02"": 0.0, ""s03"": null, ""s04"": 0.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": 0.0, ""s09"": 0.0, ""s10"": null, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 0.0, ""s14"": null, ""s15"": 0.0}","{""iqr"": 0.0, ""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 0.0}",,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 7, ""valid"": 23}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 3, ""valid"": 27}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 30}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 12, ""valid"": 18}}","{""A"": {""A"": 0, ""B"": 23}, ""A_prime"": {""A"": 2, ""B"": 25}, ""B"": {""A"": 0, ""B"": 30}, ""C"": {""A"": 0, ""B"": 18}}","[""drop_confounded"", ""asymmetric_missingness"", ""below_drop_bound"", ""below_surface_noise"", ""not_reading"", ""degenerate_candidate""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-B"": {""above_drop_bound"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-C"": {""asymmetry_ok"": false, ""drop_bound_ok"": false, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": false, ""unset_thresholds"": []}",False,02a7f0ad7e71493a6d9a47c3f3356d9f8609b938a8b7b370ee94bf0ddb3cc78e,a72a64736e463672f162cb4d5079dd907a867e87c885fd81932c2ffdea42f1f6,b57ef716390d8dc15ed121f07bde6267b59992c1320521d4643872237e807761,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,1,open_weights,guard,,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__order__v1__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__order__v1,order,qwen2.5-1.5b-instruct-q4_k_m,100.0,100.0,100.0,0.0,6.363636,0.0,0.0,True,120,"{""A"": 97, ""A_prime"": 110, ""B"": 120, ""C"": 97}",15,2,-0.0,-0.0,0.191667,0.083333,0.0,0.191667,19.166667,27.5,38.333333,19.166667,10.833333,0.0,"{""s01"": 0.0, ""s02"": 0.0, ""s03"": null, ""s04"": 0.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": 0.0, ""s09"": 0.0, ""s10"": 0.0, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 0.0, ""s14"": null, ""s15"": 0.0}","{""iqr"": 0.0, ""max"": 0.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 0.0}",,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 23, ""valid"": 97}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 10, ""valid"": 110}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 0, ""valid"": 120}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 23, ""valid"": 97}}","{""A"": {""A"": 0, ""B"": 97}, ""A_prime"": {""A"": 7, ""B"": 103}, ""B"": {""A"": 0, ""B"": 120}, ""C"": {""A"": 0, ""B"": 97}}","[""drop_confounded"", ""asymmetric_missingness"", ""below_drop_bound"", ""below_surface_noise"", ""not_reading"", ""degenerate_candidate""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-B"": {""above_drop_bound"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-C"": {""asymmetry_ok"": true, ""drop_bound_ok"": false, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": false, ""unset_thresholds"": []}",False,02a7f0ad7e71493a6d9a47c3f3356d9f8609b938a8b7b370ee94bf0ddb3cc78e,0ba44282f7adaeb8ee1eef96a5f6b47144e4c1f227ec69a9eeb522e9f6b5cf56,ea812aa8d60bc1e258b345d31405388549293adf5a9655e26667b2c18a16799f,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,2,open_weights,guard,,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
measurement,2,2026-09-24__risky_choice_framing__wording__v0__qwen2.5-1.5b-instruct-q4_k_m__r0,2026-09-24,risky_choice_framing__wording__v0,wording,qwen2.5-1.5b-instruct-q4_k_m,95.0,85.0,100.0,5.0,7.142857,0.0,4.4448,False,30,"{""A"": 25, ""A_prime"": 28, ""B"": 20, ""C"": 21}",15,2,-0.0,0.286397,0.166667,0.066667,0.333333,0.3,50.0,23.333333,46.666667,16.666667,10.0,13.333333,"{""s01"": null, ""s02"": null, ""s03"": 0.0, ""s04"": 0.0, ""s05"": 0.0, ""s06"": 0.0, ""s07"": 0.0, ""s08"": null, ""s09"": null, ""s10"": null, ""s11"": 0.0, ""s12"": 0.0, ""s13"": 50.0, ""s14"": null, ""s15"": 0.0}","{""iqr"": 0.0, ""max"": 50.0, ""median"": 0.0, ""min"": 0.0, ""q1"": 0.0, ""q3"": 0.0}",100.0,"{""A"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 5, ""valid"": 25}, ""A_prime"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 2, ""valid"": 28}, ""B"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 10, ""valid"": 20}, ""C"": {""blocked_upstream"": 0, ""empty"": 0, ""off_format"": 0, ""refused"": 0, ""truncated"": 0, ""unparseable"": 9, ""valid"": 21}}","{""A"": {""A"": 0, ""B"": 25}, ""A_prime"": {""A"": 2, ""B"": 26}, ""B"": {""A"": 1, ""B"": 19}, ""C"": {""A"": 0, ""B"": 21}}","[""drop_confounded"", ""asymmetric_missingness"", ""below_drop_bound"", ""below_surface_noise"", ""not_reading"", ""scenario_dominated""]","{""A-A_prime"": {""above_surface_noise"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-B"": {""above_drop_bound"": false, ""asymmetry_ok"": false, ""drop_bound_ok"": false}, ""A-C"": {""asymmetry_ok"": false, ""drop_bound_ok"": false, ""reading"": false}, ""all_passed"": false, ""scenario_dominated"": true, ""unset_thresholds"": []}",False,e129c4f97d1eea6defe9d622fb5bf81151453b13f6a801fcb2bd115e618ab375,9dc1f0782fb55de8b1244090d175a033193734424220b7d35ef3e0af9035cec3,b57ef716390d8dc15ed121f07bde6267b59992c1320521d4643872237e807761,b3f55590fbfe793696f639bf9b6da8796363abf51bbd940ce32450a33772e443,5d12cdd2931b43bb86821b433de70777b4edfe3b246744306d70dd4d64b1cb18,1,open_weights,open,risky_choice_framing__anchoring__v0,qwen2.5,qwen2.5-1.5b-instruct-q4_k_m,,bare,0
